timestamp,sync_error_ms,vehicle_count,pm25,status
07:00:34.182,6.058,8,29.07,WITHIN_TOLERANCE
07:00:34.288,6.281,2,30.46,WITHIN_TOLERANCE
07:00:34.712,5.749,12,32.12,WITHIN_TOLERANCE
07:00:34.818,6.000,8,28.61,WITHIN_TOLERANCE
07:00:34.924,5.700,5,23.87,WITHIN_TOLERANCE
07:00:35.244,6.133,9,24.87,WITHIN_TOLERANCE
07:00:35.350,5.695,5,32.84,WITHIN_TOLERANCE
07:00:35.456,5.819,8,25.64,WITHIN_TOLERANCE
07:00:35.561,5.248,3,16.5,WITHIN_TOLERANCE
07:00:35.669,5.503,11,23.21,WITHIN_TOLERANCE
07:00:35.986,5.944,12,28.53,WITHIN_TOLERANCE
07:00:36.093,6.816,2,22.91,WITHIN_TOLERANCE
07:00:36.518,5.954,8,25.15,WITHIN_TOLERANCE
07:00:36.837,6.267,2,31.04,WITHIN_TOLERANCE
07:00:36.942,5.530,11,18.88,WITHIN_TOLERANCE
07:00:37.051,8.691,5,67.55,WITHIN_TOLERANCE
07:00:37.582,5.664,12,28.85,WITHIN_TOLERANCE
07:00:37.688,6.133,5,28.15,WITHIN_TOLERANCE
07:00:38.114,6.105,2,18.65,WITHIN_TOLERANCE
07:00:38.327,5.950,8,28.13,WITHIN_TOLERANCE
07:00:38.433,6.242,5,20.82,WITHIN_TOLERANCE
07:00:38.539,5.302,8,37.47,WITHIN_TOLERANCE
07:00:38.645,5.563,11,20.8,WITHIN_TOLERANCE
07:00:38.750,5.747,4,15.74,WITHIN_TOLERANCE
07:00:38.857,6.018,7,23.97,WITHIN_TOLERANCE
07:00:39.093,11.280,11,24.67,WITHIN_TOLERANCE
07:00:39.199,6.122,2,34.93,WITHIN_TOLERANCE
07:00:39.305,5.467,6,22.59,WITHIN_TOLERANCE
07:00:39.517,6.155,11,27.79,WITHIN_TOLERANCE
07:00:39.623,5.697,7,23.02,WITHIN_TOLERANCE
07:00:39.941,5.815,3,24.62,WITHIN_TOLERANCE
07:00:40.258,5.742,12,26.18,WITHIN_TOLERANCE
07:00:40.364,5.638,3,26.85,WITHIN_TOLERANCE
07:00:40.470,5.941,10,21.3,WITHIN_TOLERANCE
07:00:40.576,5.718,6,26.25,WITHIN_TOLERANCE
07:00:40.791,7.924,10,34.1,WITHIN_TOLERANCE
07:00:40.897,5.740,7,23.95,WITHIN_TOLERANCE
07:00:41.003,6.088,3,20.19,WITHIN_TOLERANCE
07:00:41.427,5.780,2,29.83,WITHIN_TOLERANCE
07:00:41.639,5.741,11,23.71,WITHIN_TOLERANCE
07:00:41.745,5.893,7,26.0,WITHIN_TOLERANCE
07:00:41.957,5.639,4,24.62,WITHIN_TOLERANCE
07:00:42.063,5.982,11,25.67,WITHIN_TOLERANCE
07:00:42.172,8.584,8,27.36,WITHIN_TOLERANCE
07:00:42.277,5.204,12,29.68,WITHIN_TOLERANCE
07:00:42.383,5.749,5,28.21,WITHIN_TOLERANCE
07:00:42.489,5.407,12,27.33,WITHIN_TOLERANCE
07:00:42.807,5.797,6,15.87,WITHIN_TOLERANCE
07:00:43.340,5.714,2,21.97,WITHIN_TOLERANCE
07:00:43.446,5.694,9,27.81,WITHIN_TOLERANCE
07:00:43.552,5.872,6,27.11,WITHIN_TOLERANCE
07:00:43.764,5.818,8,26.33,WITHIN_TOLERANCE
07:00:43.981,10.916,7,25.49,WITHIN_TOLERANCE
07:00:44.199,11.411,11,23.8,WITHIN_TOLERANCE
07:00:44.305,5.579,4,25.0,WITHIN_TOLERANCE
07:00:44.517,5.691,11,26.15,WITHIN_TOLERANCE
07:00:44.623,5.838,5,24.2,WITHIN_TOLERANCE
07:00:44.730,7.496,11,29.21,WITHIN_TOLERANCE
07:00:44.836,5.831,3,17.66,WITHIN_TOLERANCE
07:00:45.157,5.325,9,28.71,WITHIN_TOLERANCE
07:00:45.263,5.793,3,22.78,WITHIN_TOLERANCE
07:00:45.475,5.673,12,18.4,WITHIN_TOLERANCE
07:00:45.686,5.579,3,24.43,WITHIN_TOLERANCE
07:00:46.110,5.737,10,28.19,WITHIN_TOLERANCE
07:00:46.324,5.676,11,19.3,WITHIN_TOLERANCE
07:00:46.536,6.080,2,26.04,WITHIN_TOLERANCE
07:00:46.959,5.492,12,25.87,WITHIN_TOLERANCE
07:00:47.065,5.791,4,15.68,WITHIN_TOLERANCE
07:00:47.171,5.964,10,28.67,WITHIN_TOLERANCE
07:00:47.279,7.118,5,32.01,WITHIN_TOLERANCE
07:00:47.385,5.720,12,27.93,WITHIN_TOLERANCE
07:00:47.497,11.865,2,22.54,WITHIN_TOLERANCE
07:00:47.604,7.131,6,26.09,WITHIN_TOLERANCE
07:00:48.027,5.703,12,27.51,WITHIN_TOLERANCE
07:00:48.242,8.614,5,25.86,WITHIN_TOLERANCE
07:00:48.348,5.653,8,26.39,WITHIN_TOLERANCE
07:00:48.454,5.940,11,23.16,WITHIN_TOLERANCE
07:00:48.559,5.465,8,27.95,WITHIN_TOLERANCE
07:00:48.665,5.700,12,23.4,WITHIN_TOLERANCE
07:00:48.880,7.675,4,36.36,WITHIN_TOLERANCE
07:00:49.305,5.767,11,23.06,WITHIN_TOLERANCE
07:00:49.517,5.751,5,24.81,WITHIN_TOLERANCE
07:00:49.623,5.884,8,19.2,WITHIN_TOLERANCE
07:00:49.729,5.743,12,27.7,WITHIN_TOLERANCE
07:00:49.835,5.726,5,12.26,WITHIN_TOLERANCE
07:00:50.046,5.636,12,31.14,WITHIN_TOLERANCE
07:00:50.152,5.686,8,23.38,WITHIN_TOLERANCE
07:00:50.473,5.769,7,26.45,WITHIN_TOLERANCE
07:00:50.580,6.259,4,31.84,WITHIN_TOLERANCE
07:00:50.903,6.001,8,19.91,WITHIN_TOLERANCE
07:00:51.009,5.902,11,36.03,WITHIN_TOLERANCE
07:00:51.114,5.299,4,22.02,WITHIN_TOLERANCE
07:00:51.220,5.234,9,22.78,WITHIN_TOLERANCE
07:00:51.644,6.364,2,29.13,WITHIN_TOLERANCE
07:00:51.750,5.656,7,22.24,WITHIN_TOLERANCE
07:00:51.855,5.587,10,20.19,WITHIN_TOLERANCE
07:00:52.067,5.432,12,26.81,WITHIN_TOLERANCE
07:00:52.173,5.763,3,30.57,WITHIN_TOLERANCE
07:00:52.384,5.333,9,15.2,WITHIN_TOLERANCE
07:00:52.490,5.672,2,24.24,WITHIN_TOLERANCE
07:00:52.597,6.830,11,23.62,WITHIN_TOLERANCE
07:00:52.817,5.353,2,21.34,WITHIN_TOLERANCE
07:00:52.922,5.750,7,32.76,WITHIN_TOLERANCE
07:00:53.028,5.694,11,27.06,WITHIN_TOLERANCE
07:00:53.133,4.962,4,19.41,WITHIN_TOLERANCE
07:00:53.239,5.246,10,20.73,WITHIN_TOLERANCE
07:00:53.345,5.583,6,23.86,WITHIN_TOLERANCE
07:00:53.662,5.610,2,25.91,WITHIN_TOLERANCE
07:00:53.768,5.934,5,27.82,WITHIN_TOLERANCE
07:00:53.874,5.371,9,30.12,WITHIN_TOLERANCE
07:00:53.979,5.591,3,29.47,WITHIN_TOLERANCE
07:00:54.195,5.686,11,20.6,WITHIN_TOLERANCE
07:00:54.301,5.818,8,36.2,WITHIN_TOLERANCE
07:00:54.407,5.643,12,27.66,WITHIN_TOLERANCE
07:00:54.513,5.621,2,21.55,WITHIN_TOLERANCE
07:00:54.725,5.842,12,21.26,WITHIN_TOLERANCE
07:00:54.833,8.135,2,20.48,WITHIN_TOLERANCE
07:00:55.055,12.525,12,17.64,WITHIN_TOLERANCE
07:00:55.161,5.996,5,24.74,WITHIN_TOLERANCE
07:00:55.373,5.425,12,31.23,WITHIN_TOLERANCE
07:00:55.586,6.830,2,26.34,WITHIN_TOLERANCE
07:00:55.692,5.935,8,30.69,WITHIN_TOLERANCE
07:00:55.797,5.656,3,28.43,WITHIN_TOLERANCE
07:00:55.903,5.738,12,23.06,WITHIN_TOLERANCE
07:00:56.009,5.605,8,36.08,WITHIN_TOLERANCE
07:00:56.221,5.507,4,24.75,WITHIN_TOLERANCE
07:00:56.433,5.677,8,31.85,WITHIN_TOLERANCE
07:00:56.645,5.770,12,19.61,WITHIN_TOLERANCE
07:00:56.751,5.712,7,30.33,WITHIN_TOLERANCE
07:00:56.963,5.441,5,19.24,WITHIN_TOLERANCE
07:00:57.069,6.019,8,22.47,WITHIN_TOLERANCE
07:00:57.281,5.397,5,19.37,WITHIN_TOLERANCE
07:00:57.492,5.402,10,25.68,WITHIN_TOLERANCE
07:00:57.598,5.664,3,25.05,WITHIN_TOLERANCE
07:00:57.704,6.411,8,26.96,WITHIN_TOLERANCE
07:00:57.916,5.805,5,30.32,WITHIN_TOLERANCE
07:00:58.342,6.065,8,23.45,WITHIN_TOLERANCE
07:00:58.554,5.814,4,18.0,WITHIN_TOLERANCE
07:00:58.660,5.579,9,38.61,WITHIN_TOLERANCE
07:00:58.766,6.228,5,19.16,WITHIN_TOLERANCE
07:00:58.873,6.532,11,29.04,WITHIN_TOLERANCE
07:00:58.981,7.153,6,25.12,WITHIN_TOLERANCE
07:00:59.091,9.673,2,23.6,WITHIN_TOLERANCE
07:00:59.196,5.741,7,16.53,WITHIN_TOLERANCE
07:00:59.302,5.274,4,28.82,WITHIN_TOLERANCE
07:00:59.413,9.950,7,29.24,WITHIN_TOLERANCE
07:00:59.521,8.380,3,23.79,WITHIN_TOLERANCE
07:00:59.628,5.373,12,24.39,WITHIN_TOLERANCE
07:00:59.734,4.888,4,19.3,WITHIN_TOLERANCE
07:00:59.840,5.624,7,28.03,WITHIN_TOLERANCE
07:01:00.052,5.666,11,16.03,WITHIN_TOLERANCE
07:01:00.157,5.479,7,22.13,WITHIN_TOLERANCE
07:01:00.793,5.835,12,21.21,WITHIN_TOLERANCE
07:01:00.899,5.480,7,38.4,WITHIN_TOLERANCE
07:01:01.110,5.405,2,32.84,WITHIN_TOLERANCE
07:01:01.226,5.174,9,29.79,WITHIN_TOLERANCE
07:01:01.755,5.515,5,22.04,WITHIN_TOLERANCE
07:01:01.966,5.529,2,19.63,WITHIN_TOLERANCE
07:01:02.072,5.624,7,28.22,WITHIN_TOLERANCE
07:01:02.178,5.944,10,32.52,WITHIN_TOLERANCE
07:01:02.495,5.683,2,21.49,WITHIN_TOLERANCE
07:01:02.707,5.362,8,31.15,WITHIN_TOLERANCE
07:01:02.918,5.604,12,23.86,WITHIN_TOLERANCE
07:01:03.024,5.512,4,19.2,WITHIN_TOLERANCE
07:01:03.343,4.940,8,23.66,WITHIN_TOLERANCE
07:01:03.556,6.985,11,20.68,WITHIN_TOLERANCE
07:01:03.769,7.070,6,25.44,WITHIN_TOLERANCE
07:01:03.874,5.613,11,21.41,WITHIN_TOLERANCE
07:01:03.980,5.751,3,22.37,WITHIN_TOLERANCE
07:01:04.087,5.971,9,21.99,WITHIN_TOLERANCE
07:01:04.192,5.812,4,22.88,WITHIN_TOLERANCE
07:01:04.404,5.908,11,18.51,WITHIN_TOLERANCE
07:01:04.615,5.365,8,29.67,WITHIN_TOLERANCE
07:01:04.721,5.456,5,26.73,WITHIN_TOLERANCE
07:01:05.039,5.652,3,22.11,WITHIN_TOLERANCE
07:01:05.364,5.589,7,26.72,WITHIN_TOLERANCE
07:01:05.469,5.200,4,28.5,WITHIN_TOLERANCE
07:01:05.575,5.424,8,21.09,WITHIN_TOLERANCE
07:01:05.786,5.597,5,19.17,WITHIN_TOLERANCE
07:01:05.892,5.472,11,23.94,WITHIN_TOLERANCE
07:01:05.998,5.507,4,26.59,WITHIN_TOLERANCE
07:01:06.421,5.583,2,22.3,WITHIN_TOLERANCE
07:01:06.526,5.370,10,36.71,WITHIN_TOLERANCE
07:01:06.844,5.692,5,30.38,WITHIN_TOLERANCE
07:01:07.055,5.702,11,17.06,WITHIN_TOLERANCE
07:01:07.269,7.785,5,24.75,WITHIN_TOLERANCE
07:01:07.375,5.454,9,21.18,WITHIN_TOLERANCE
07:01:07.483,7.992,12,34.44,WITHIN_TOLERANCE
07:01:07.905,5.596,7,27.18,WITHIN_TOLERANCE
07:01:08.011,5.601,2,18.7,WITHIN_TOLERANCE
07:01:08.117,5.821,5,27.93,WITHIN_TOLERANCE
07:01:08.438,5.673,11,15.61,WITHIN_TOLERANCE
07:01:08.544,5.751,8,21.87,WITHIN_TOLERANCE
07:01:08.756,6.397,2,22.17,WITHIN_TOLERANCE
07:01:08.862,5.477,5,25.6,WITHIN_TOLERANCE
07:01:08.970,7.808,11,24.51,WITHIN_TOLERANCE
07:01:09.076,5.472,7,32.61,WITHIN_TOLERANCE
07:01:09.184,8.024,2,22.41,WITHIN_TOLERANCE
07:01:09.289,5.406,5,29.49,WITHIN_TOLERANCE
07:01:09.400,10.079,9,20.83,WITHIN_TOLERANCE
07:01:09.612,5.739,10,34.32,WITHIN_TOLERANCE
07:01:09.718,6.552,3,24.72,WITHIN_TOLERANCE
07:01:09.824,5.610,11,25.02,WITHIN_TOLERANCE
07:01:09.930,5.593,4,30.1,WITHIN_TOLERANCE
07:01:10.038,7.645,12,20.12,WITHIN_TOLERANCE
07:01:10.143,5.173,5,24.26,WITHIN_TOLERANCE
07:01:10.566,5.617,8,21.32,WITHIN_TOLERANCE
07:01:10.777,5.761,11,27.27,WITHIN_TOLERANCE
07:01:10.993,5.520,4,30.74,WITHIN_TOLERANCE
07:01:11.098,5.553,7,27.39,WITHIN_TOLERANCE
07:01:11.204,5.673,4,27.62,WITHIN_TOLERANCE
07:01:11.310,5.659,12,17.9,WITHIN_TOLERANCE
07:01:11.420,9.458,2,22.89,WITHIN_TOLERANCE
07:01:11.736,5.287,12,18.04,WITHIN_TOLERANCE
07:01:11.842,5.724,2,23.35,WITHIN_TOLERANCE
07:01:11.948,5.345,5,26.25,WITHIN_TOLERANCE
07:01:12.159,5.451,10,22.31,WITHIN_TOLERANCE
07:01:12.265,6.164,6,27.53,WITHIN_TOLERANCE
07:01:12.370,4.971,2,33.63,WITHIN_TOLERANCE
07:01:12.476,5.444,10,19.06,WITHIN_TOLERANCE
07:01:12.581,5.497,4,24.87,WITHIN_TOLERANCE
07:01:12.687,5.885,8,17.61,WITHIN_TOLERANCE
07:01:12.899,5.545,11,29.23,WITHIN_TOLERANCE
07:01:13.005,5.769,7,29.79,WITHIN_TOLERANCE
07:01:13.110,5.608,11,26.35,WITHIN_TOLERANCE
07:01:13.216,5.638,3,27.06,WITHIN_TOLERANCE
07:01:13.322,5.717,12,17.75,WITHIN_TOLERANCE
07:01:13.428,5.406,2,22.63,WITHIN_TOLERANCE
07:01:13.533,5.175,7,30.05,WITHIN_TOLERANCE
07:01:13.640,6.631,2,16.3,WITHIN_TOLERANCE
07:01:13.746,5.458,7,26.52,WITHIN_TOLERANCE
07:01:13.851,5.317,3,18.63,WITHIN_TOLERANCE
07:01:13.964,12.409,11,13.12,WITHIN_TOLERANCE
07:01:14.177,6.285,6,28.36,WITHIN_TOLERANCE
07:01:14.282,5.503,2,23.83,WITHIN_TOLERANCE
07:01:14.388,5.140,8,26.73,WITHIN_TOLERANCE
07:01:14.916,5.367,10,20.27,WITHIN_TOLERANCE
07:01:15.022,5.604,4,16.19,WITHIN_TOLERANCE
07:01:15.127,5.448,12,17.4,WITHIN_TOLERANCE
07:01:15.339,5.343,5,21.96,WITHIN_TOLERANCE
07:01:15.560,14.865,8,32.16,WITHIN_TOLERANCE
07:01:15.667,5.472,11,33.71,WITHIN_TOLERANCE
07:01:15.773,5.399,5,23.25,WITHIN_TOLERANCE
07:01:16.090,5.470,10,26.95,WITHIN_TOLERANCE
07:01:16.302,5.622,4,16.44,WITHIN_TOLERANCE
07:01:16.408,6.016,12,27.19,WITHIN_TOLERANCE
07:01:16.620,5.976,4,24.36,WITHIN_TOLERANCE
07:01:17.044,5.869,4,21.27,WITHIN_TOLERANCE
07:01:17.149,5.610,9,30.68,WITHIN_TOLERANCE
07:01:17.255,5.418,12,23.23,WITHIN_TOLERANCE
07:01:17.361,5.388,8,29.39,WITHIN_TOLERANCE
07:01:17.579,12.153,11,20.9,WITHIN_TOLERANCE
07:01:17.685,6.018,2,22.41,WITHIN_TOLERANCE
07:01:17.791,5.679,12,22.47,WITHIN_TOLERANCE
07:01:18.008,11.173,4,26.94,WITHIN_TOLERANCE
07:01:18.114,5.981,8,31.95,WITHIN_TOLERANCE
07:01:18.220,5.590,2,17.65,WITHIN_TOLERANCE
07:01:18.326,6.494,8,18.88,WITHIN_TOLERANCE
07:01:18.537,5.381,11,33.38,WITHIN_TOLERANCE
07:01:18.643,5.752,7,26.47,WITHIN_TOLERANCE
07:01:18.855,5.478,9,18.25,WITHIN_TOLERANCE
07:01:19.175,5.612,5,19.11,WITHIN_TOLERANCE
07:01:19.283,7.060,2,31.03,WITHIN_TOLERANCE
07:01:19.388,5.204,7,23.23,WITHIN_TOLERANCE
07:01:19.718,17.708,4,29.7,WITHIN_TOLERANCE
07:01:19.832,10.447,12,22.83,WITHIN_TOLERANCE
07:01:19.937,5.234,5,26.55,WITHIN_TOLERANCE
07:01:20.148,5.541,12,30.18,WITHIN_TOLERANCE
07:01:20.359,5.184,2,20.01,WITHIN_TOLERANCE
07:01:20.465,5.795,6,27.55,WITHIN_TOLERANCE
07:01:20.782,5.736,10,26.73,WITHIN_TOLERANCE
07:01:20.888,5.711,7,24.18,WITHIN_TOLERANCE
07:01:21.312,5.734,11,21.67,WITHIN_TOLERANCE
07:01:21.418,5.736,5,25.61,WITHIN_TOLERANCE
07:01:21.523,5.560,8,23.13,WITHIN_TOLERANCE
07:01:21.946,5.773,2,30.0,WITHIN_TOLERANCE
07:01:22.157,5.669,11,25.87,WITHIN_TOLERANCE
07:01:22.478,4.935,4,29.17,WITHIN_TOLERANCE
07:01:22.584,5.731,10,21.27,WITHIN_TOLERANCE
07:01:22.795,5.462,3,22.09,WITHIN_TOLERANCE
07:01:22.901,5.794,6,38.25,WITHIN_TOLERANCE
07:01:23.007,5.876,10,32.88,WITHIN_TOLERANCE
07:01:23.218,5.419,7,18.62,WITHIN_TOLERANCE
07:01:23.430,5.825,6,23.51,WITHIN_TOLERANCE
07:01:23.747,5.585,6,17.3,WITHIN_TOLERANCE
07:01:23.971,5.386,8,16.71,WITHIN_TOLERANCE
07:01:24.076,5.710,3,25.82,WITHIN_TOLERANCE
07:01:24.503,5.669,12,21.11,WITHIN_TOLERANCE
07:01:24.609,5.949,3,26.52,WITHIN_TOLERANCE
07:01:24.716,6.458,11,15.97,WITHIN_TOLERANCE
07:01:24.823,7.215,7,27.94,WITHIN_TOLERANCE
07:01:25.141,5.628,5,23.79,WITHIN_TOLERANCE
07:01:25.353,5.590,3,31.68,WITHIN_TOLERANCE
07:01:25.459,5.721,6,29.37,WITHIN_TOLERANCE
07:01:25.565,5.490,3,26.13,WITHIN_TOLERANCE
07:01:25.671,5.818,10,29.18,WITHIN_TOLERANCE
07:01:25.888,5.701,3,29.08,WITHIN_TOLERANCE
07:01:25.994,5.751,6,30.57,WITHIN_TOLERANCE
07:01:26.099,5.433,11,31.21,WITHIN_TOLERANCE
07:01:26.205,5.511,2,18.48,WITHIN_TOLERANCE
07:01:26.311,5.357,6,18.84,WITHIN_TOLERANCE
07:01:26.628,6.145,11,22.83,WITHIN_TOLERANCE
07:01:26.734,5.486,6,33.66,WITHIN_TOLERANCE
07:01:27.052,5.888,3,29.77,WITHIN_TOLERANCE
07:01:27.158,5.745,11,30.46,WITHIN_TOLERANCE
07:01:27.369,5.677,7,25.24,WITHIN_TOLERANCE
07:01:27.475,5.788,3,25.07,WITHIN_TOLERANCE
07:01:27.582,6.675,7,20.38,WITHIN_TOLERANCE
07:01:27.688,5.702,2,27.83,WITHIN_TOLERANCE
07:01:27.794,5.209,6,34.97,WITHIN_TOLERANCE
07:01:28.012,12.174,4,17.97,WITHIN_TOLERANCE
07:01:28.118,5.765,10,20.05,WITHIN_TOLERANCE
07:01:28.224,6.457,6,15.41,WITHIN_TOLERANCE
07:01:28.332,7.581,2,34.16,WITHIN_TOLERANCE
07:01:28.438,5.500,6,26.33,WITHIN_TOLERANCE
07:01:28.545,7.055,9,23.32,WITHIN_TOLERANCE
07:01:28.862,5.544,3,26.19,WITHIN_TOLERANCE
07:01:28.977,10.929,11,31.26,WITHIN_TOLERANCE
07:01:29.083,5.805,7,28.39,WITHIN_TOLERANCE
07:01:29.188,5.553,2,21.49,WITHIN_TOLERANCE
07:01:29.294,5.660,6,16.16,WITHIN_TOLERANCE
07:01:29.506,5.631,12,27.47,WITHIN_TOLERANCE
07:01:29.613,6.708,3,30.78,WITHIN_TOLERANCE
07:01:29.825,6.559,9,27.0,WITHIN_TOLERANCE
07:01:30.056,20.729,3,24.24,WITHIN_TOLERANCE
07:01:30.269,5.628,12,21.28,WITHIN_TOLERANCE
07:01:30.692,5.798,2,32.4,WITHIN_TOLERANCE
07:01:30.798,5.458,5,27.06,WITHIN_TOLERANCE
07:01:30.904,5.626,8,23.26,WITHIN_TOLERANCE
07:01:31.116,5.581,2,28.09,WITHIN_TOLERANCE
07:01:31.221,5.668,6,35.2,WITHIN_TOLERANCE
07:01:31.327,5.745,9,17.01,WITHIN_TOLERANCE
07:01:31.645,5.773,2,23.52,WITHIN_TOLERANCE
07:01:31.856,5.636,6,24.1,WITHIN_TOLERANCE
07:01:31.962,5.713,9,27.99,WITHIN_TOLERANCE
07:01:32.068,5.704,2,26.66,WITHIN_TOLERANCE
07:01:32.280,5.517,11,24.55,WITHIN_TOLERANCE
07:01:32.387,7.236,3,20.27,WITHIN_TOLERANCE
07:01:32.599,5.677,12,18.9,WITHIN_TOLERANCE
07:01:32.811,5.738,4,16.67,WITHIN_TOLERANCE
07:01:33.034,9.206,12,26.81,WITHIN_TOLERANCE
07:01:33.139,5.362,5,14.35,WITHIN_TOLERANCE
07:01:33.245,5.807,11,30.17,WITHIN_TOLERANCE
07:01:33.351,5.215,3,24.45,WITHIN_TOLERANCE
07:01:33.457,5.638,10,18.75,WITHIN_TOLERANCE
07:01:33.562,5.656,4,27.31,WITHIN_TOLERANCE
07:01:33.774,5.356,9,22.91,WITHIN_TOLERANCE
07:01:33.879,5.725,12,21.48,WITHIN_TOLERANCE
07:01:33.985,5.617,3,28.42,WITHIN_TOLERANCE
07:01:34.091,5.665,7,26.19,WITHIN_TOLERANCE
07:01:34.408,5.422,11,20.24,WITHIN_TOLERANCE
07:01:34.515,6.289,4,27.36,WITHIN_TOLERANCE
07:01:34.620,5.339,12,20.38,WITHIN_TOLERANCE
07:01:34.726,5.476,8,24.98,WITHIN_TOLERANCE
07:01:34.833,5.537,4,27.02,WITHIN_TOLERANCE
07:01:34.938,5.285,10,25.13,WITHIN_TOLERANCE
07:01:35.044,5.517,4,18.11,WITHIN_TOLERANCE
07:01:35.255,5.887,7,25.48,WITHIN_TOLERANCE
07:01:35.467,5.870,9,25.82,WITHIN_TOLERANCE
07:01:35.679,5.415,7,20.0,WITHIN_TOLERANCE
07:01:35.784,5.581,11,16.02,WITHIN_TOLERANCE
07:01:36.106,5.456,2,25.17,WITHIN_TOLERANCE
07:01:36.212,4.997,12,17.38,WITHIN_TOLERANCE
07:01:36.747,5.687,5,33.85,WITHIN_TOLERANCE
07:01:36.852,5.630,10,27.39,WITHIN_TOLERANCE
07:01:37.064,5.508,3,15.91,WITHIN_TOLERANCE
07:01:37.170,5.563,11,18.56,WITHIN_TOLERANCE
07:01:37.275,5.507,4,18.19,WITHIN_TOLERANCE
07:01:37.487,5.633,12,18.39,WITHIN_TOLERANCE
07:01:37.804,5.768,4,34.21,WITHIN_TOLERANCE
07:01:37.910,5.745,7,13.29,WITHIN_TOLERANCE
07:01:38.123,5.713,2,29.73,WITHIN_TOLERANCE
07:01:38.229,5.604,11,23.89,WITHIN_TOLERANCE
07:01:38.335,6.382,4,25.03,WITHIN_TOLERANCE
07:01:38.441,5.402,8,25.97,WITHIN_TOLERANCE
07:01:38.547,5.705,12,21.17,WITHIN_TOLERANCE
07:01:38.652,5.286,2,24.03,WITHIN_TOLERANCE
07:01:38.758,5.662,6,22.88,WITHIN_TOLERANCE
07:01:38.866,7.289,2,24.98,WITHIN_TOLERANCE
07:01:38.971,5.430,9,23.16,WITHIN_TOLERANCE
07:01:39.288,5.722,2,26.73,WITHIN_TOLERANCE
07:01:39.717,5.671,7,27.67,WITHIN_TOLERANCE
07:01:39.823,5.659,2,31.74,WITHIN_TOLERANCE
07:01:40.142,5.584,9,22.3,WITHIN_TOLERANCE
07:01:40.783,5.552,2,24.87,WITHIN_TOLERANCE
07:01:40.889,5.702,11,16.66,WITHIN_TOLERANCE
07:01:40.997,7.612,6,13.86,WITHIN_TOLERANCE
07:01:41.103,5.417,9,27.04,WITHIN_TOLERANCE
07:01:41.314,5.710,2,26.34,WITHIN_TOLERANCE
07:01:41.420,5.833,10,16.73,WITHIN_TOLERANCE
07:01:41.526,5.664,7,24.73,WITHIN_TOLERANCE
07:01:41.632,5.549,11,20.86,WITHIN_TOLERANCE
07:01:41.737,5.353,4,23.79,WITHIN_TOLERANCE
07:01:41.948,5.392,7,15.68,WITHIN_TOLERANCE
07:01:42.054,5.651,12,30.98,WITHIN_TOLERANCE
07:01:42.267,6.837,8,19.16,WITHIN_TOLERANCE
07:01:42.373,5.522,4,32.6,WITHIN_TOLERANCE
07:01:42.478,5.696,9,21.65,WITHIN_TOLERANCE
07:01:42.584,5.682,6,34.82,WITHIN_TOLERANCE
07:01:42.797,5.655,10,22.9,WITHIN_TOLERANCE
07:01:43.116,5.942,2,33.27,WITHIN_TOLERANCE
07:01:43.222,5.658,11,30.18,WITHIN_TOLERANCE
07:01:43.539,5.544,6,28.37,WITHIN_TOLERANCE
07:01:43.750,5.592,7,32.87,WITHIN_TOLERANCE
07:01:43.856,5.639,12,26.82,WITHIN_TOLERANCE
07:01:44.068,5.541,6,25.86,WITHIN_TOLERANCE
07:01:44.279,5.582,2,25.54,WITHIN_TOLERANCE
07:01:44.385,5.623,8,24.04,WITHIN_TOLERANCE
07:01:44.491,5.224,4,20.76,WITHIN_TOLERANCE
07:01:44.712,6.883,12,17.82,WITHIN_TOLERANCE
07:01:44.818,5.747,9,28.23,WITHIN_TOLERANCE
07:01:44.924,5.636,4,26.93,WITHIN_TOLERANCE
07:01:45.135,5.511,10,33.26,WITHIN_TOLERANCE
07:01:45.241,5.447,3,23.25,WITHIN_TOLERANCE
07:01:45.669,5.770,2,29.74,WITHIN_TOLERANCE
07:01:45.775,6.188,9,31.74,WITHIN_TOLERANCE
07:01:45.884,9.045,4,25.04,WITHIN_TOLERANCE
07:01:45.990,5.496,8,23.0,WITHIN_TOLERANCE
07:01:46.307,5.592,3,18.49,WITHIN_TOLERANCE
07:01:46.625,5.546,11,30.54,WITHIN_TOLERANCE
07:01:46.838,5.398,7,30.41,WITHIN_TOLERANCE
07:01:46.944,6.084,2,22.34,WITHIN_TOLERANCE
07:01:47.050,5.414,6,22.22,WITHIN_TOLERANCE
07:01:47.156,6.055,2,33.7,WITHIN_TOLERANCE
07:01:47.262,5.419,12,35.34,WITHIN_TOLERANCE
07:01:47.372,9.798,9,14.61,WITHIN_TOLERANCE
07:01:47.690,5.639,12,23.53,WITHIN_TOLERANCE
07:01:47.796,5.612,8,24.51,WITHIN_TOLERANCE
07:01:47.902,5.541,3,23.94,WITHIN_TOLERANCE
07:01:48.007,5.438,8,25.53,WITHIN_TOLERANCE
07:01:48.113,5.522,2,31.07,WITHIN_TOLERANCE
07:01:48.218,5.296,8,33.73,WITHIN_TOLERANCE
07:01:48.325,6.154,3,32.09,WITHIN_TOLERANCE
07:01:48.430,5.561,6,27.0,WITHIN_TOLERANCE
07:01:48.643,7.142,2,24.43,WITHIN_TOLERANCE
07:01:48.749,5.892,7,25.84,WITHIN_TOLERANCE
